Length.spi Length.bod scLength.spi scLength.bod treat_dev measurer.spi measurer.bod animal cultureFac blockFac Dam Sire cross
0.09838 0.1386 9.838 13.86 U 0.5 0.5 U7.7_U1.30 U7.7_U1 9 dam_U7 sire_U7 U7U7
0.08128 0.13035 8.128 13.035 U 0.5 0.5 U7.7_U1.31 U7.7_U1 9 dam_U7 sire_U7 U7U7
0.10143 0.14696 10.143 14.696 U 0.5 0.5 U7.7_U1.32 U7.7_U1 9 dam_U7 sire_U7 U7U7
0.13506 0.15437 13.506 15.437 U 0.5 0.5 U7.7_U1.33 U7.7_U1 9 dam_U7 sire_U7 U7U7
0.12204 0.15933 12.204 15.933 U 0.5 0.5 U7.7_U1.34 U7.7_U1 9 dam_U7 sire_U7 U7U7
0.07656 0.1161 7.656 11.61 U 0.5 0.5 U7.7_U1.35 U7.7_U1 9 dam_U7 sire_U7 U7U7
0.09394 0.129 9.394 12.9 U -0.5 -0.5 U7.7_U1.4 U7.7_U1 9 dam_U7 sire_U7 U7U7
0.0954 0.12234 9.54 12.234 U -0.5 -0.5 U7.7_U1.5 U7.7_U1 9 dam_U7 sire_U7 U7U7
0.11605 0.13721 11.605 13.721 U 0.5 0.5 U7.7_U1.6 U7.7_U1 9 dam_U7 sire_U7 U7U7
0.09736 0.14152 9.736 14.152 U 0.5 0.5 U7.7_U1.7 U7.7_U1 9 dam_U7 sire_U7 U7U7
0.11122 0.13967 11.122 13.967 U 0.5 0.5 U7.7_U1.8 U7.7_U1 9 dam_U7 sire_U7 U7U7
0.07935 0.12146 7.935 12.146 U 0.5 0.5 U7.7_U1.9 U7.7_U1 9 dam_U7 sire_U7 U7U7
0.09883 0.14187 9.883 14.187 U 0.5 0.5 U7.7_U2.1 U7.7_U2 9 dam_U7 sire_U7 U7U7
0.11719 0.14843 11.719 14.843 U 0.5 0.5 U7.7_U2.10 U7.7_U2 9 dam_U7 sire_U7 U7U7
0.11262 0.14724 11.262 14.724 U 0.5 0.5 U7.7_U2.11 U7.7_U2 9 dam_U7 sire_U7 U7U7
0.11034 0.13887 11.034 13.887 U 0.5 0.5 U7.7_U2.12 U7.7_U2 9 dam_U7 sire_U7 U7U7
0.09873 0.1319 9.873 13.19 U 0.5 0.5 U7.7_U2.13 U7.7_U2 9 dam_U7 sire_U7 U7U7
0.11896 0.1457 11.896 14.57 U 0.5 0.5 U7.7_U2.14 U7.7_U2 9 dam_U7 sire_U7 U7U7
0.10807 0.14333 10.807 14.333 U 0.5 0.5 U7.7_U2.15 U7.7_U2 9 dam_U7 sire_U7 U7U7
0.09269 0.13236 9.269 13.236 U 0.5 0.5 U7.7_U2.16 U7.7_U2 9 dam_U7 sire_U7 U7U7
0.11009 0.14172 11.009 14.172 U 0.5 0.5 U7.7_U2.17 U7.7_U2 9 dam_U7 sire_U7 U7U7
0.11967 0.14238 11.967 14.238 U 0.5 0.5 U7.7_U2.18 U7.7_U2 9 dam_U7 sire_U7 U7U7
0.12245 0.139 12.245 13.9 U 0.5 0.5 U7.7_U2.19 U7.7_U2 9 dam_U7 sire_U7 U7U7
0.11353 0.14356 11.353 14.356 U 0.5 0.5 U7.7_U2.2 U7.7_U2 9 dam_U7 sire_U7 U7U7
0.11858 0.14467 11.858 14.467 U 0.5 0.5 U7.7_U2.20 U7.7_U2 9 dam_U7 sire_U7 U7U7
0.1119 0.1515 11.19 15.15 U 0.5 0.5 U7.7_U2.21 U7.7_U2 9 dam_U7 sire_U7 U7U7
0.11862 0.14451 11.862 14.451 U 0.5 0.5 U7.7_U2.22 U7.7_U2 9 dam_U7 sire_U7 U7U7
0.10858 0.15213 10.858 15.213 U 0.5 0.5 U7.7_U2.23 U7.7_U2 9 dam_U7 sire_U7 U7U7
0.09446 0.13473 9.446 13.473 U 0.5 0.5 U7.7_U2.24 U7.7_U2 9 dam_U7 sire_U7 U7U7
0.08809 0.12334 8.809 12.334 U 0.5 0.5 U7.7_U2.25 U7.7_U2 9 dam_U7 sire_U7 U7U7
0.09117 0.12533 9.117 12.533 U 0.5 0.5 U7.7_U2.26 U7.7_U2 9 dam_U7 sire_U7 U7U7
0.11642 0.14436 11.642 14.436 U 0.5 0.5 U7.7_U2.27 U7.7_U2 9 dam_U7 sire_U7 U7U7
0.12189 0.15187 12.189 15.187 U 0.5 0.5 U7.7_U2.28 U7.7_U2 9 dam_U7 sire_U7 U7U7
0.09763 0.13777 9.763 13.777 U 0.5 0.5 U7.7_U2.29 U7.7_U2 9 dam_U7 sire_U7 U7U7
0.12086 0.14498 12.086 14.498 U 0.5 0.5 U7.7_U2.3 U7.7_U2 9 dam_U7 sire_U7 U7U7
0.1044 0.15193 10.44 15.193 U 0.5 0.5 U7.7_U2.30 U7.7_U2 9 dam_U7 sire_U7 U7U7
0.09425 0.1369 9.425 13.69 U 0.5 0.5 U7.7_U2.31 U7.7_U2 9 dam_U7 sire_U7 U7U7
0.09805 0.13725 9.805 13.725 U 0.5 0.5 U7.7_U2.32 U7.7_U2 9 dam_U7 sire_U7 U7U7
0.1176 0.14786 11.76 14.786 U 0.5 0.5 U7.7_U2.33 U7.7_U2 9 dam_U7 sire_U7 U7U7
0.111 0.13199 11.1 13.199 U 0.5 0.5 U7.7_U2.34 U7.7_U2 9 dam_U7 sire_U7 U7U7
0.09528 0.13451 9.528 13.451 U 0.5 0.5 U7.7_U2.35 U7.7_U2 9 dam_U7 sire_U7 U7U7
0.11427 0.14085 11.427 14.085 U 0.5 0.5 U7.7_U2.4 U7.7_U2 9 dam_U7 sire_U7 U7U7
0.11353 0.13773 11.353 13.773 U 0.5 0.5 U7.7_U2.5 U7.7_U2 9 dam_U7 sire_U7 U7U7
0.11125 0.13426 11.125 13.426 U 0.5 0.5 U7.7_U2.6 U7.7_U2 9 dam_U7 sire_U7 U7U7
0.10698 0.1344 10.698 13.44 U 0.5 0.5 U7.7_U2.7 U7.7_U2 9 dam_U7 sire_U7 U7U7
0.12263 0.15149 12.263 15.149 U 0.5 0.5 U7.7_U2.8 U7.7_U2 9 dam_U7 sire_U7 U7U7
0.09002 0.13807 9.002 13.807 U 0.5 0.5 U7.7_U2.9 U7.7_U2 9 dam_U7 sire_U7 U7U7
0.14719 0.16028 14.719 16.028 N 0.5 0.5 U7.8_N1.1 U7.8_N1 9 dam_U7 sire_U8 U7U8
0.12579 0.1648 12.579 16.48 N 0.5 0.5 U7.8_N1.10 U7.8_N1 9 dam_U7 sire_U8 U7U8
0.13853 0.16221 13.853 16.221 N 0.5 0.5 U7.8_N1.11 U7.8_N1 9 dam_U7 sire_U8 U7U8
0.13235 0.16033 13.235 16.033 N 0.5 0.5 U7.8_N1.12 U7.8_N1 9 dam_U7 sire_U8 U7U8
0.13085 0.1612 13.085 16.12 N 0.5 0.5 U7.8_N1.13 U7.8_N1 9 dam_U7 sire_U8 U7U8
0.12949 0.15541 12.949 15.541 N 0.5 0.5 U7.8_N1.14 U7.8_N1 9 dam_U7 sire_U8 U7U8
0.12484 0.15434 12.484 15.434 N 0.5 0.5 U7.8_N1.15 U7.8_N1 9 dam_U7 sire_U8 U7U8
0.13763 0.16883 13.763 16.883 N 0.5 0.5 U7.8_N1.16 U7.8_N1 9 dam_U7 sire_U8 U7U8
0.12051 0.15023 12.051 15.023 N 0.5 0.5 U7.8_N1.17 U7.8_N1 9 dam_U7 sire_U8 U7U8
0.13396 0.15918 13.396 15.918 N 0.5 0.5 U7.8_N1.18 U7.8_N1 9 dam_U7 sire_U8 U7U8
0.12732 0.14846 12.732 14.846 N 0.5 0.5 U7.8_N1.19 U7.8_N1 9 dam_U7 sire_U8 U7U8
0.12608 0.14601 12.608 14.601 N 0.5 0.5 U7.8_N1.2 U7.8_N1 9 dam_U7 sire_U8 U7U8
0.10958 0.1512 10.958 15.12 N 0.5 0.5 U7.8_N1.20 U7.8_N1 9 dam_U7 sire_U8 U7U8
0.12043 0.15492 12.043 15.492 N 0.5 0.5 U7.8_N1.21 U7.8_N1 9 dam_U7 sire_U8 U7U8
0.11972 0.14732 11.972 14.732 N 0.5 0.5 U7.8_N1.22 U7.8_N1 9 dam_U7 sire_U8 U7U8
0.13791 0.16883 13.791 16.883 N 0.5 0.5 U7.8_N1.23 U7.8_N1 9 dam_U7 sire_U8 U7U8
0.13201 0.15932 13.201 15.932 N 0.5 0.5 U7.8_N1.24 U7.8_N1 9 dam_U7 sire_U8 U7U8
0.12432 0.15494 12.432 15.494 N 0.5 0.5 U7.8_N1.25 U7.8_N1 9 dam_U7 sire_U8 U7U8
0.13118 0.14975 13.118 14.975 N 0.5 0.5 U7.8_N1.26 U7.8_N1 9 dam_U7 sire_U8 U7U8
0.1297 0.15137 12.97 15.137 N 0.5 0.5 U7.8_N1.27 U7.8_N1 9 dam_U7 sire_U8 U7U8
0.12389 0.1576 12.389 15.76 N 0.5 0.5 U7.8_N1.28 U7.8_N1 9 dam_U7 sire_U8 U7U8
0.12155 0.15524 12.155 15.524 N 0.5 0.5 U7.8_N1.29 U7.8_N1 9 dam_U7 sire_U8 U7U8
0.12773 0.16306 12.773 16.306 N 0.5 0.5 U7.8_N1.3 U7.8_N1 9 dam_U7 sire_U8 U7U8
0.13308 0.16147 13.308 16.147 N 0.5 0.5 U7.8_N1.30 U7.8_N1 9 dam_U7 sire_U8 U7U8
0.12228 0.15961 12.228 15.961 N 0.5 0.5 U7.8_N1.31 U7.8_N1 9 dam_U7 sire_U8 U7U8
0.11573 0.1496 11.573 14.96 N 0.5 0.5 U7.8_N1.32 U7.8_N1 9 dam_U7 sire_U8 U7U8
0.13371 0.17078 13.371 17.078 N 0.5 0.5 U7.8_N1.33 U7.8_N1 9 dam_U7 sire_U8 U7U8
0.13058 0.15339 13.058 15.339 N 0.5 0.5 U7.8_N1.34 U7.8_N1 9 dam_U7 sire_U8 U7U8
0.12597 0.15703 12.597 15.703 N 0.5 0.5 U7.8_N1.35 U7.8_N1 9 dam_U7 sire_U8 U7U8
0.12413 0.15638 12.413 15.638 N 0.5 0.5 U7.8_N1.4 U7.8_N1 9 dam_U7 sire_U8 U7U8
0.11004 0.14136 11.004 14.136 N 0.5 0.5 U7.8_N1.5 U7.8_N1 9 dam_U7 sire_U8 U7U8
0.10982 0.14565 10.982 14.565 N 0.5 0.5 U7.8_N1.6 U7.8_N1 9 dam_U7 sire_U8 U7U8
0.12536 0.16091 12.536 16.091 N 0.5 0.5 U7.8_N1.7 U7.8_N1 9 dam_U7 sire_U8 U7U8
0.13432 0.16528 13.432 16.528 N 0.5 0.5 U7.8_N1.8 U7.8_N1 9 dam_U7 sire_U8 U7U8
0.1058 0.13778 10.58 13.778 N 0.5 0.5 U7.8_N1.9 U7.8_N1 9 dam_U7 sire_U8 U7U8
0.09665 0.14812 9.665 14.812 N 0.5 0.5 U7.8_N2.1 U7.8_N2 9 dam_U7 sire_U8 U7U8
0.12173 0.14891 12.173 14.891 N 0.5 0.5 U7.8_N2.10 U7.8_N2 9 dam_U7 sire_U8 U7U8
0.11787 0.14621 11.787 14.621 N 0.5 0.5 U7.8_N2.11 U7.8_N2 9 dam_U7 sire_U8 U7U8
0.11955 0.14459 11.955 14.459 N 0.5 0.5 U7.8_N2.12 U7.8_N2 9 dam_U7 sire_U8 U7U8
0.12294 0.14627 12.294 14.627 N 0.5 0.5 U7.8_N2.13 U7.8_N2 9 dam_U7 sire_U8 U7U8
0.08668 0.14005 8.668 14.005 N 0.5 0.5 U7.8_N2.14 U7.8_N2 9 dam_U7 sire_U8 U7U8
0.11522 0.15611 11.522 15.611 N 0.5 0.5 U7.8_N2.15 U7.8_N2 9 dam_U7 sire_U8 U7U8
0.12496 0.15143 12.496 15.143 N 0.5 0.5 U7.8_N2.16 U7.8_N2 9 dam_U7 sire_U8 U7U8
0.12429 0.15217 12.429 15.217 N 0.5 0.5 U7.8_N2.17 U7.8_N2 9 dam_U7 sire_U8 U7U8
0.12621 0.14811 12.621 14.811 N 0.5 0.5 U7.8_N2.18 U7.8_N2 9 dam_U7 sire_U8 U7U8
0.12269 0.15399 12.269 15.399 N 0.5 0.5 U7.8_N2.19 U7.8_N2 9 dam_U7 sire_U8 U7U8
0.12585 0.15476 12.585 15.476 N 0.5 0.5 U7.8_N2.2 U7.8_N2 9 dam_U7 sire_U8 U7U8
0.14028 0.17165 14.028 17.165 N 0.5 0.5 U7.8_N2.20 U7.8_N2 9 dam_U7 sire_U8 U7U8
0.1288 0.16395 12.88 16.395 N 0.5 0.5 U7.8_N2.21 U7.8_N2 9 dam_U7 sire_U8 U7U8
0.11646 0.15157 11.646 15.157 N 0.5 0.5 U7.8_N2.22 U7.8_N2 9 dam_U7 sire_U8 U7U8
0.1417 0.1606 14.17 16.06 N 0.5 0.5 U7.8_N2.23 U7.8_N2 9 dam_U7 sire_U8 U7U8
0.13027 0.15548 13.027 15.548 N 0.5 0.5 U7.8_N2.24 U7.8_N2 9 dam_U7 sire_U8 U7U8
0.13242 0.16676 13.242 16.676 N 0.5 0.5 U7.8_N2.25 U7.8_N2 9 dam_U7 sire_U8 U7U8
0.11806 0.15137 11.806 15.137 N 0.5 0.5 U7.8_N2.26 U7.8_N2 9 dam_U7 sire_U8 U7U8
0.13474 0.14281 13.474 14.281 N 0.5 0.5 U7.8_N2.27 U7.8_N2 9 dam_U7 sire_U8 U7U8
0.11554 0.13717 11.554 13.717 N 0.5 0.5 U7.8_N2.28 U7.8_N2 9 dam_U7 sire_U8 U7U8
0.13875 0.16614 13.875 16.614 N 0.5 0.5 U7.8_N2.29 U7.8_N2 9 dam_U7 sire_U8 U7U8
0.10896 0.16016 10.896 16.016 N 0.5 0.5 U7.8_N2.3 U7.8_N2 9 dam_U7 sire_U8 U7U8
0.13042 0.16686 13.042 16.686 N 0.5 0.5 U7.8_N2.30 U7.8_N2 9 dam_U7 sire_U8 U7U8
0.12543 0.15416 12.543 15.416 N 0.5 0.5 U7.8_N2.31 U7.8_N2 9 dam_U7 sire_U8 U7U8
0.12684 0.159 12.684 15.9 N 0.5 0.5 U7.8_N2.32 U7.8_N2 9 dam_U7 sire_U8 U7U8
0.11259 0.14921 11.259 14.921 N 0.5 0.5 U7.8_N2.33 U7.8_N2 9 dam_U7 sire_U8 U7U8
0.10233 0.15509 10.233 15.509 N 0.5 0.5 U7.8_N2.34 U7.8_N2 9 dam_U7 sire_U8 U7U8
0.11803 0.15634 11.803 15.634 N 0.5 0.5 U7.8_N2.35 U7.8_N2 9 dam_U7 sire_U8 U7U8
0.12593 0.15718 12.593 15.718 N 0.5 0.5 U7.8_N2.4 U7.8_N2 9 dam_U7 sire_U8 U7U8
0.12888 0.14695 12.888 14.695 N 0.5 0.5 U7.8_N2.5 U7.8_N2 9 dam_U7 sire_U8 U7U8
0.14326 0.16257 14.326 16.257 N 0.5 0.5 U7.8_N2.6 U7.8_N2 9 dam_U7 sire_U8 U7U8
0.10485 0.14863 10.485 14.863 N 0.5 0.5 U7.8_N2.7 U7.8_N2 9 dam_U7 sire_U8 U7U8
0.13133 0.15549 13.133 15.549 N 0.5 0.5 U7.8_N2.8 U7.8_N2 9 dam_U7 sire_U8 U7U8
0.13118 0.15069 13.118 15.069 N 0.5 0.5 U7.8_N2.9 U7.8_N2 9 dam_U7 sire_U8 U7U8
0.0815 0.14325 8.15 14.325 U 0.5 0.5 U7.8_U1.1 U7.8_U1 9 dam_U7 sire_U8 U7U8
0.08809 0.13695 8.809 13.695 U 0.5 0.5 U7.8_U1.10 U7.8_U1 9 dam_U7 sire_U8 U7U8
0.09971 0.13599 9.971 13.599 U 0.5 0.5 U7.8_U1.11 U7.8_U1 9 dam_U7 sire_U8 U7U8
0.11243 0.13652 11.243 13.652 U 0.5 0.5 U7.8_U1.12 U7.8_U1 9 dam_U7 sire_U8 U7U8
0.09533 0.12905 9.533 12.905 U 0.5 0.5 U7.8_U1.13 U7.8_U1 9 dam_U7 sire_U8 U7U8
0.11337 0.13904 11.337 13.904 U 0.5 0.5 U7.8_U1.14 U7.8_U1 9 dam_U7 sire_U8 U7U8
0.11016 0.13797 11.016 13.797 U 0.5 0.5 U7.8_U1.15 U7.8_U1 9 dam_U7 sire_U8 U7U8
0.11897 0.15118 11.897 15.118 U 0.5 0.5 U7.8_U1.16 U7.8_U1 9 dam_U7 sire_U8 U7U8
0.10154 0.14011 10.154 14.011 U 0.5 0.5 U7.8_U1.17 U7.8_U1 9 dam_U7 sire_U8 U7U8
0.08611 0.14403 8.611 14.403 U -0.5 -0.5 U7.8_U1.18 U7.8_U1 9 dam_U7 sire_U8 U7U8
0.13096 0.14787 13.096 14.787 U -0.5 -0.5 U7.8_U1.19 U7.8_U1 9 dam_U7 sire_U8 U7U8
0.11765 0.1461 11.765 14.61 U 0.5 0.5 U7.8_U1.2 U7.8_U1 9 dam_U7 sire_U8 U7U8
0.10384 0.13193 10.384 13.193 U -0.5 -0.5 U7.8_U1.20 U7.8_U1 9 dam_U7 sire_U8 U7U8
0.09035 0.12456 9.035 12.456 U -0.5 -0.5 U7.8_U1.21 U7.8_U1 9 dam_U7 sire_U8 U7U8
0.11315 0.13783 11.315 13.783 U -0.5 -0.5 U7.8_U1.22 U7.8_U1 9 dam_U7 sire_U8 U7U8
0.0887 0.14366 8.87 14.366 U -0.5 -0.5 U7.8_U1.23 U7.8_U1 9 dam_U7 sire_U8 U7U8
0.10263 0.13934 10.263 13.934 U -0.5 -0.5 U7.8_U1.24 U7.8_U1 9 dam_U7 sire_U8 U7U8
0.11095 0.13921 11.095 13.921 U -0.5 -0.5 U7.8_U1.25 U7.8_U1 9 dam_U7 sire_U8 U7U8
0.10282 0.14681 10.282 14.681 U -0.5 -0.5 U7.8_U1.26 U7.8_U1 9 dam_U7 sire_U8 U7U8
0.10876 0.14837 10.876 14.837 U -0.5 -0.5 U7.8_U1.27 U7.8_U1 9 dam_U7 sire_U8 U7U8
0.0974 0.12362 9.74 12.362 U -0.5 -0.5 U7.8_U1.28 U7.8_U1 9 dam_U7 sire_U8 U7U8
0.10186 0.13102 10.186 13.102 U -0.5 -0.5 U7.8_U1.29 U7.8_U1 9 dam_U7 sire_U8 U7U8
0.08761 0.13794 8.761 13.794 U 0.5 0.5 U7.8_U1.3 U7.8_U1 9 dam_U7 sire_U8 U7U8
0.08002 0.11689 8.002 11.689 U -0.5 -0.5 U7.8_U1.30 U7.8_U1 9 dam_U7 sire_U8 U7U8
0.09615 0.12473 9.615 12.473 U -0.5 -0.5 U7.8_U1.31 U7.8_U1 9 dam_U7 sire_U8 U7U8
0.1166 0.13969 11.66 13.969 U -0.5 -0.5 U7.8_U1.32 U7.8_U1 9 dam_U7 sire_U8 U7U8
0.10563 0.1355 10.563 13.55 U -0.5 -0.5 U7.8_U1.33 U7.8_U1 9 dam_U7 sire_U8 U7U8
0.10642 0.12934 10.642 12.934 U -0.5 -0.5 U7.8_U1.34 U7.8_U1 9 dam_U7 sire_U8 U7U8
0.10026 0.13563 10.026 13.563 U -0.5 -0.5 U7.8_U1.35 U7.8_U1 9 dam_U7 sire_U8 U7U8
0.10426 0.13368 10.426 13.368 U 0.5 0.5 U7.8_U1.4 U7.8_U1 9 dam_U7 sire_U8 U7U8
0.10433 0.13256 10.433 13.256 U 0.5 0.5 U7.8_U1.5 U7.8_U1 9 dam_U7 sire_U8 U7U8
0.0978 0.14703 9.78 14.703 U 0.5 0.5 U7.8_U1.6 U7.8_U1 9 dam_U7 sire_U8 U7U8
0.10845 0.13088 10.845 13.088 U 0.5 0.5 U7.8_U1.7 U7.8_U1 9 dam_U7 sire_U8 U7U8
0.09626 0.13173 9.626 13.173 U 0.5 0.5 U7.8_U1.8 U7.8_U1 9 dam_U7 sire_U8 U7U8
0.1104 0.14504 11.04 14.504 U 0.5 0.5 U7.8_U1.9 U7.8_U1 9 dam_U7 sire_U8 U7U8
0.10102 0.12839 10.102 12.839 U -0.5 -0.5 U7.8_U2.1 U7.8_U2 9 dam_U7 sire_U8 U7U8
0.10869 0.1336 10.869 13.36 U -0.5 -0.5 U7.8_U2.10 U7.8_U2 9 dam_U7 sire_U8 U7U8
0.09847 0.11658 9.847 11.658 U -0.5 -0.5 U7.8_U2.11 U7.8_U2 9 dam_U7 sire_U8 U7U8
0.0873 0.12231 8.73 12.231 U -0.5 -0.5 U7.8_U2.12 U7.8_U2 9 dam_U7 sire_U8 U7U8
0.09052 0.12354 9.052 12.354 U -0.5 -0.5 U7.8_U2.13 U7.8_U2 9 dam_U7 sire_U8 U7U8
0.10838 0.12527 10.838 12.527 U -0.5 -0.5 U7.8_U2.14 U7.8_U2 9 dam_U7 sire_U8 U7U8
0.08356 0.12721 8.356 12.721 U -0.5 -0.5 U7.8_U2.15 U7.8_U2 9 dam_U7 sire_U8 U7U8
0.09925 0.13552 9.925 13.552 U -0.5 -0.5 U7.8_U2.16 U7.8_U2 9 dam_U7 sire_U8 U7U8
0.10498 0.13769 10.498 13.769 U -0.5 -0.5 U7.8_U2.17 U7.8_U2 9 dam_U7 sire_U8 U7U8
0.06425 0.12492 6.425 12.492 U -0.5 -0.5 U7.8_U2.18 U7.8_U2 9 dam_U7 sire_U8 U7U8
0.087 0.12562 8.7 12.562 U -0.5 -0.5 U7.8_U2.19 U7.8_U2 9 dam_U7 sire_U8 U7U8
0.1079 0.13312 10.79 13.312 U -0.5 -0.5 U7.8_U2.2 U7.8_U2 9 dam_U7 sire_U8 U7U8
0.10263 0.12705 10.263 12.705 U -0.5 -0.5 U7.8_U2.20 U7.8_U2 9 dam_U7 sire_U8 U7U8
0.10047 0.12542 10.047 12.542 U -0.5 -0.5 U7.8_U2.21 U7.8_U2 9 dam_U7 sire_U8 U7U8
0.10138 0.13292 10.138 13.292 U -0.5 -0.5 U7.8_U2.22 U7.8_U2 9 dam_U7 sire_U8 U7U8
0.09565 0.12652 9.565 12.652 U -0.5 -0.5 U7.8_U2.23 U7.8_U2 9 dam_U7 sire_U8 U7U8
0.10891 0.12981 10.891 12.981 U -0.5 -0.5 U7.8_U2.24 U7.8_U2 9 dam_U7 sire_U8 U7U8
0.09681 0.12831 9.681 12.831 U -0.5 -0.5 U7.8_U2.25 U7.8_U2 9 dam_U7 sire_U8 U7U8
0.09354 0.14182 9.354 14.182 U -0.5 -0.5 U7.8_U2.26 U7.8_U2 9 dam_U7 sire_U8 U7U8
0.10218 0.13447 10.218 13.447 U 0.5 0.5 U7.8_U2.27 U7.8_U2 9 dam_U7 sire_U8 U7U8
0.10648 0.13309 10.648 13.309 U 0.5 0.5 U7.8_U2.28 U7.8_U2 9 dam_U7 sire_U8 U7U8
0.09154 0.12187 9.154 12.187 U 0.5 0.5 U7.8_U2.29 U7.8_U2 9 dam_U7 sire_U8 U7U8
0.08764 0.11723 8.764 11.723 U -0.5 -0.5 U7.8_U2.3 U7.8_U2 9 dam_U7 sire_U8 U7U8
0.09906 0.13412 9.906 13.412 U 0.5 0.5 U7.8_U2.30 U7.8_U2 9 dam_U7 sire_U8 U7U8
0.10584 0.13779 10.584 13.779 U 0.5 0.5 U7.8_U2.31 U7.8_U2 9 dam_U7 sire_U8 U7U8
0.08918 0.13047 8.918 13.047 U 0.5 0.5 U7.8_U2.32 U7.8_U2 9 dam_U7 sire_U8 U7U8
0.09438 0.13198 9.438 13.198 U 0.5 0.5 U7.8_U2.33 U7.8_U2 9 dam_U7 sire_U8 U7U8
0.10996 0.13766 10.996 13.766 U 0.5 0.5 U7.8_U2.34 U7.8_U2 9 dam_U7 sire_U8 U7U8
0.10715 0.13918 10.715 13.918 U 0.5 0.5 U7.8_U2.35 U7.8_U2 9 dam_U7 sire_U8 U7U8
0.08475 0.12828 8.475 12.828 U -0.5 -0.5 U7.8_U2.4 U7.8_U2 9 dam_U7 sire_U8 U7U8
0.11177 0.13701 11.177 13.701 U -0.5 -0.5 U7.8_U2.5 U7.8_U2 9 dam_U7 sire_U8 U7U8
0.08837 0.12686 8.837 12.686 U -0.5 -0.5 U7.8_U2.6 U7.8_U2 9 dam_U7 sire_U8 U7U8
0.10856 0.12733 10.856 12.733 U -0.5 -0.5 U7.8_U2.7 U7.8_U2 9 dam_U7 sire_U8 U7U8
0.0806 0.11045 8.06 11.045 U -0.5 -0.5 U7.8_U2.8 U7.8_U2 9 dam_U7 sire_U8 U7U8
0.11582 0.13522 11.582 13.522 U -0.5 -0.5 U7.8_U2.9 U7.8_U2 9 dam_U7 sire_U8 U7U8
0.13749 0.16268 13.749 16.268 N 0.5 0.5 U8.7_N1.1 U8.7_N1 9 dam_U8 sire_U7 U8U7
0.12218 0.15481 12.218 15.481 N 0.5 0.5 U8.7_N1.10 U8.7_N1 9 dam_U8 sire_U7 U8U7
0.13622 0.17008 13.622 17.008 N 0.5 0.5 U8.7_N1.11 U8.7_N1 9 dam_U8 sire_U7 U8U7
0.13144 0.15841 13.144 15.841 N 0.5 0.5 U8.7_N1.12 U8.7_N1 9 dam_U8 sire_U7 U8U7
0.13121 0.16587 13.121 16.587 N 0.5 0.5 U8.7_N1.13 U8.7_N1 9 dam_U8 sire_U7 U8U7
0.13922 0.1627 13.922 16.27 N 0.5 0.5 U8.7_N1.14 U8.7_N1 9 dam_U8 sire_U7 U8U7
0.12772 0.1573 12.772 15.73 N 0.5 0.5 U8.7_N1.15 U8.7_N1 9 dam_U8 sire_U7 U8U7
0.12058 0.14898 12.058 14.898 N 0.5 0.5 U8.7_N1.16 U8.7_N1 9 dam_U8 sire_U7 U8U7
0.12642 0.15628 12.642 15.628 N 0.5 0.5 U8.7_N1.17 U8.7_N1 9 dam_U8 sire_U7 U8U7
0.13441 0.17607 13.441 17.607 N 0.5 0.5 U8.7_N1.18 U8.7_N1 9 dam_U8 sire_U7 U8U7
0.12278 0.15264 12.278 15.264 N 0.5 0.5 U8.7_N1.19 U8.7_N1 9 dam_U8 sire_U7 U8U7
0.13302 0.16319 13.302 16.319 N 0.5 0.5 U8.7_N1.2 U8.7_N1 9 dam_U8 sire_U7 U8U7
0.12972 0.17115 12.972 17.115 N 0.5 0.5 U8.7_N1.20 U8.7_N1 9 dam_U8 sire_U7 U8U7
0.13146 0.15244 13.146 15.244 N 0.5 0.5 U8.7_N1.21 U8.7_N1 9 dam_U8 sire_U7 U8U7
0.13432 0.14652 13.432 14.652 N 0.5 0.5 U8.7_N1.22 U8.7_N1 9 dam_U8 sire_U7 U8U7
0.11715 0.16115 11.715 16.115 N 0.5 0.5 U8.7_N1.23 U8.7_N1 9 dam_U8 sire_U7 U8U7
0.123 0.16423 12.3 16.423 N 0.5 0.5 U8.7_N1.24 U8.7_N1 9 dam_U8 sire_U7 U8U7
0.11936 0.14634 11.936 14.634 N 0.5 0.5 U8.7_N1.25 U8.7_N1 9 dam_U8 sire_U7 U8U7
0.12945 0.16671 12.945 16.671 N 0.5 0.5 U8.7_N1.26 U8.7_N1 9 dam_U8 sire_U7 U8U7
0.12418 0.16234 12.418 16.234 N 0.5 0.5 U8.7_N1.27 U8.7_N1 9 dam_U8 sire_U7 U8U7
0.13185 0.16019 13.185 16.019 N 0.5 0.5 U8.7_N1.28 U8.7_N1 9 dam_U8 sire_U7 U8U7
0.13087 0.1654 13.087 16.54 N 0.5 0.5 U8.7_N1.29 U8.7_N1 9 dam_U8 sire_U7 U8U7
0.11634 0.14949 11.634 14.949 N 0.5 0.5 U8.7_N1.3 U8.7_N1 9 dam_U8 sire_U7 U8U7
0.12946 0.1562 12.946 15.62 N 0.5 0.5 U8.7_N1.30 U8.7_N1 9 dam_U8 sire_U7 U8U7
0.13406 0.16084 13.406 16.084 N 0.5 0.5 U8.7_N1.31 U8.7_N1 9 dam_U8 sire_U7 U8U7
0.12436 0.15657 12.436 15.657 N 0.5 0.5 U8.7_N1.32 U8.7_N1 9 dam_U8 sire_U7 U8U7
